idx,state,steps,failure
1013,1013,14,False
1014,1014,13,False
1015,1015,9,False
1016,1016,18,False
1017,1017,16,False
1018,1018,14,False
1019,1019,15,False
1020,1020,9,False
1021,1021,14,False
1022,1022,12,False
1023,1023,10,False
1024,1024,14,False
1025,1025,16,False
1026,1026,16,False
1027,1027,16,False
1028,1028,17,False
1029,1029,17,False
1030,1030,10,False
1031,1031,14,False
1032,1032,10,False
1033,1033,15,False
1034,1034,13,False
1035,1035,13,False
1036,1036,7,False
1037,1037,12,False
1038,1038,14,False
1039,1039,12,False
1040,1040,11,False
1041,1041,17,False
1042,1042,13,False
1043,1043,10,False
1044,1044,14,False
1045,1045,14,False
1046,1046,14,False
1047,1047,16,False
1048,1048,14,False
1049,1049,12,False
1050,1050,16,False
1051,1051,14,False
1052,1052,13,False
1053,1053,9,False
1054,1054,9,False
1055,1055,10,False
1056,1056,7,False
1057,1057,16,False
1058,1058,14,False
1059,1059,11,False
1060,1060,12,False
1061,1061,8,False
1062,1062,17,False
1063,1063,17,False
1064,1064,15,False
1065,1065,13,False
1066,1066,14,False
1067,1067,12,False
1068,1068,15,False
1069,1069,10,False
1070,1070,11,False
1071,1071,12,False
1072,1072,12,False
1073,1073,10,False
1074,1074,7,False
1075,1075,16,False
1076,1076,16,False
1077,1077,14,False
1078,1078,12,False
1079,1079,12,False
1080,1080,15,False
1081,1081,16,False
1082,1082,9,False
1083,1083,17,False
1084,1084,17,False
1085,1085,11,False
1086,1086,8,False
1087,1087,7,False
1088,1088,13,False
1089,1089,12,False
1090,1090,14,False
1091,1091,15,False
1092,1092,12,False
1093,1093,14,False
1094,1094,17,False
1095,1095,9,False
1096,1096,12,False
1097,1097,15,False
1098,1098,14,False
1099,1099,14,False
1100,1100,16,False
1101,1101,12,False
1102,1102,16,False
1103,1103,13,False
1104,1104,17,False
1105,1105,11,False
1106,1106,10,False
1107,1107,12,False
1108,1108,11,False
1109,1109,12,False
1110,1110,12,False
1111,1111,15,False
1112,1112,15,False
1113,1113,13,False
1114,1114,12,False
1115,1115,13,False
1116,1116,13,False
1117,1117,11,False
1118,1118,17,False
1119,1119,13,False
1120,1120,11,False
1121,1121,14,False
1122,1122,13,False
1123,1123,17,False
1124,1124,17,False
1125,1125,16,False
1126,1126,13,False
1127,1127,12,False
1128,1128,10,False
1129,1129,12,False
1130,1130,17,False
1131,1131,11,False
1132,1132,13,False
1133,1133,13,False
1134,1134,12,False
1135,1135,16,False
1136,1136,11,False
1137,1137,12,False
1138,1138,11,False
1139,1139,9,False
1140,1140,11,False
1141,1141,10,False
1142,1142,10,False
1143,1143,18,False
1144,1144,11,False
1145,1145,17,False
1146,1146,12,False
1147,1147,8,False
1148,1148,13,False
1149,1149,8,False
1150,1150,16,False
1151,1151,12,False
1152,1152,10,False
1153,1153,16,False
1154,1154,8,False
1155,1155,9,False
1156,1156,14,False
1157,1157,11,False
1158,1158,10,False
1159,1159,12,False
1160,1160,12,False
1161,1161,10,False
1162,1162,11,False
1163,1163,10,False
1164,1164,16,False
1165,1165,12,False
