idx,return,steps,failure
1359,10.0,11,False
1360,12.0,9,False
1361,5.0,16,False
1362,8.0,13,False
1363,8.0,13,False
1364,4.0,17,False
1365,8.0,13,False
1366,5.0,16,False
1367,6.0,15,False
1368,8.0,13,False
1369,3.0,18,False
1370,12.0,9,False
1371,11.0,10,False
1372,13.0,8,False
1373,5.0,16,False
1374,7.0,14,False
1375,8.0,13,False
1376,8.0,13,False
1377,7.0,14,False
1378,7.0,14,False
1379,7.0,14,False
1380,10.0,11,False
1381,11.0,10,False
1382,7.0,14,False
1383,7.0,14,False
1384,5.0,16,False
1385,9.0,12,False
1386,10.0,11,False
1387,5.0,16,False
1388,4.0,17,False
1389,6.0,15,False
1390,9.0,12,False
1391,8.0,13,False
1392,6.0,15,False
1393,10.0,11,False
1394,9.0,12,False
1395,7.0,14,False
1396,11.0,10,False
1397,9.0,12,False
1398,5.0,16,False
1399,13.0,8,False
1400,9.0,12,False
1401,9.0,12,False
1402,6.0,15,False
1403,5.0,16,False
1404,11.0,10,False
1405,8.0,13,False
1406,11.0,10,False
1407,8.0,13,False
1408,6.0,15,False
1409,11.0,10,False
1410,8.0,13,False
1411,6.0,15,False
1412,11.0,10,False
1413,9.0,12,False
1414,5.0,16,False
1415,12.0,9,False
1416,14.0,7,False
1417,4.0,17,False
1418,9.0,12,False
1419,9.0,12,False
1420,11.0,10,False
1421,12.0,9,False
1422,13.0,8,False
1423,8.0,13,False
1424,8.0,13,False
1425,3.0,18,False
1426,3.0,18,False
1427,14.0,7,False
1428,5.0,16,False
1429,5.0,16,False
1430,7.0,14,False
1431,9.0,12,False
1432,7.0,14,False
1433,11.0,10,False
1434,10.0,11,False
1435,6.0,15,False
1436,10.0,11,False
1437,9.0,12,False
1438,7.0,14,False
1439,8.0,13,False
1440,7.0,14,False
1441,10.0,11,False
1442,12.0,9,False
1443,5.0,16,False
1444,9.0,12,False
1445,7.0,14,False
1446,9.0,12,False
1447,5.0,16,False
1448,9.0,12,False
1449,8.0,13,False
1450,6.0,15,False
1451,6.0,15,False
1452,9.0,12,False
1453,9.0,12,False
1454,10.0,11,False
1455,10.0,11,False
1456,12.0,9,False
1457,9.0,12,False
1458,5.0,16,False
1459,7.0,14,False
1460,9.0,12,False
1461,8.0,13,False
1462,6.0,15,False
1463,6.0,15,False
1464,6.0,15,False
1465,9.0,12,False
1466,3.0,18,False
1467,9.0,12,False
1468,9.0,12,False
1469,7.0,14,False
1470,6.0,15,False
1471,7.0,14,False
1472,5.0,16,False
1473,8.0,13,False
1474,8.0,13,False
1475,8.0,13,False
1476,11.0,10,False
1477,10.0,11,False
1478,10.0,11,False
1479,7.0,14,False
1480,5.0,16,False
1481,6.0,15,False
1482,6.0,15,False
1483,7.0,14,False
1484,7.0,14,False
1485,8.0,13,False
1486,8.0,13,False
1487,6.0,15,False
1488,9.0,12,False
1489,5.0,16,False
1490,7.0,14,False
1491,5.0,16,False
1492,9.0,12,False
1493,9.0,12,False
1494,9.0,12,False
1495,5.0,16,False
1496,6.0,15,False
1497,6.0,15,False
1498,7.0,14,False
1499,4.0,17,False
