idx,state,steps,failure,mutant
984,451,13,False,RN
985,102,12,False,M
986,74,7,False,Ra
987,43,13,False,R
988,473,12,False,RN
989,209,200,True,M
990,112,11,False,Ra
991,46,200,True,R
992,193,13,False,RN
993,323,17,False,M
994,212,10,False,Ra
995,494,10,False,R
996,109,16,False,RN
997,311,200,True,M
998,153,8,True,Ra
999,401,200,True,R
1000,168,12,False,RN
1001,442,18,False,M
1002,163,16,False,Ra
1003,467,20,False,R
1004,288,9,False,RN
1005,394,18,False,M
1006,124,17,False,Ra
1007,342,16,False,R
1008,448,14,False,RN
1009,148,15,False,M
1010,73,17,False,Ra
1011,23,19,True,R
1012,93,10,False,RN
1013,454,18,False,M
1014,481,14,False,Ra
1015,307,17,True,R
1016,426,12,False,RN
1017,106,17,False,M
1018,292,17,False,Ra
1019,269,17,False,R
1020,483,15,False,RN
1021,243,16,False,M
1022,42,159,True,Ra
1023,221,12,False,R
1024,261,17,False,RN
1025,14,13,False,M
1026,83,17,False,Ra
1027,484,200,True,R
1028,491,9,False,RN
1029,214,19,False,M
1030,326,22,True,Ra
1031,92,22,True,R
1032,84,10,False,RN
1033,492,16,False,M
1034,471,14,False,Ra
1035,304,200,True,R
1036,301,10,False,RN
1037,433,15,False,M
1038,123,16,False,Ra
1039,74,20,True,R
1040,47,13,False,RN
1041,361,14,False,M
1042,303,10,False,Ra
1043,454,200,True,R
1044,292,12,False,RN
1045,446,14,False,M
1046,367,15,False,Ra
1047,53,200,True,R
1048,63,13,False,RN
1049,84,19,True,M
1050,364,13,False,Ra
1051,474,11,False,R
1052,143,14,False,RN
1053,443,16,False,M
1054,182,200,True,Ra
1055,61,9,False,R
1056,331,14,False,RN
1057,146,12,False,M
1058,171,15,True,Ra
1059,271,10,False,R
1060,121,15,False,RN
1061,371,9,False,M
1062,141,13,False,Ra
1063,491,200,True,R
1064,86,14,False,RN
1065,114,11,False,M
1066,369,11,False,Ra
1067,88,20,True,R
1068,207,18,False,RN
1069,132,17,False,M
1070,413,12,False,Ra
1071,54,20,False,R
1072,247,14,False,RN
1073,249,185,True,M
1074,134,19,False,Ra
1075,472,200,True,R
1076,202,14,False,RN
1077,468,20,False,M
1078,109,11,False,Ra
1079,334,14,False,R
1080,164,14,False,RN
1081,123,16,False,M
1082,333,15,False,Ra
1083,1,16,False,R
1084,46,15,False,RN
1085,493,9,False,M
1086,287,12,False,Ra
1087,252,17,True,R
1088,91,11,False,RN
1089,191,21,True,M
1090,302,28,True,Ra
1091,113,14,False,R
1092,83,14,False,RN
1093,172,16,False,M
1094,148,15,False,Ra
1095,144,20,False,R
1096,142,11,False,RN
1097,422,15,False,M
1098,126,11,False,Ra
1099,441,19,True,R
1100,111,15,False,RN
1101,72,22,True,M
1102,102,16,False,Ra
1103,104,14,False,R
1104,293,14,False,RN
1105,247,16,False,M
1106,26,10,False,Ra
1107,361,11,False,R
1108,431,8,False,RN
1109,147,14,False,M
1110,162,20,False,Ra
1111,392,18,False,R
1112,9,6,False,RN
1113,494,19,False,M
1114,422,101,True,Ra
1115,203,12,False,R
1116,224,11,False,RN
1117,272,11,False,M
1118,328,14,False,Ra
1119,246,17,False,R
1120,206,10,False,RN
1121,232,27,True,M
1122,366,12,False,Ra
1123,428,22,True,R
1124,212,11,False,RN
1125,326,13,False,M
1126,234,16,False,Ra
1127,182,17,False,R
1128,243,11,False,RN
1129,11,200,True,M
1130,12,11,False,Ra
1131,348,16,False,R
1132,354,12,False,RN
1133,303,8,True,M
1134,388,10,False,Ra
1135,26,10,False,R
1136,108,16,False,RN
1137,64,11,False,M
1138,483,9,False,Ra
1139,273,18,False,R
1140,147,11,False,RN
1141,221,18,False,M
1142,192,14,False,Ra
1143,433,17,False,R
1144,428,15,False,RN
1145,364,13,False,M
1146,62,13,False,Ra
1147,264,14,False,R
1148,28,16,False,RN
1149,434,17,False,M
1150,464,17,False,Ra
1151,152,13,False,R
1152,333,15,False,RN
1153,34,13,False,M
1154,429,14,True,Ra
1155,404,13,False,R
1156,251,14,False,RN
1157,469,134,True,M
1158,228,15,False,Ra
1159,242,15,False,R
1160,367,10,False,RN
1161,306,12,True,M
1162,132,14,False,Ra
1163,483,16,False,R
1164,71,10,False,RN
1165,52,13,False,M
1166,187,23,True,Ra
1167,282,200,True,R
1168,433,15,False,RN
1169,194,15,False,Ra
1170,341,15,False,R
1171,69,17,False,RN
1172,286,10,True,Ra
1173,223,18,False,R
1174,343,10,False,RN
1175,184,22,True,Ra
1176,186,17,False,Ra
1177,446,13,False,Ra
