idx,return,steps,failure
1360,8.0,13,False
1361,5.0,16,False
1362,6.0,15,False
1363,5.0,16,False
1364,8.0,13,False
1365,10.0,11,False
1366,4.0,17,False
1367,3.0,18,False
1368,10.0,11,False
1369,6.0,15,False
1370,11.0,10,False
1371,7.0,14,False
1372,9.0,12,False
1373,4.0,17,False
1374,5.0,16,False
1375,9.0,12,False
1376,13.0,8,False
1377,4.0,17,False
1378,10.0,11,False
1379,5.0,16,False
1380,9.0,12,False
1381,8.0,13,False
1382,7.0,14,False
1383,11.0,10,False
1384,4.0,17,False
1385,9.0,12,False
1386,8.0,13,False
1387,5.0,16,False
1388,8.0,13,False
1389,6.0,15,False
1390,11.0,10,False
1391,5.0,16,False
1392,4.0,17,False
1393,11.0,10,False
1394,6.0,15,False
1395,11.0,10,False
1396,4.0,17,False
1397,10.0,11,False
1398,9.0,12,False
1399,10.0,11,False
1400,6.0,15,False
1401,8.0,13,False
1402,5.0,16,False
1403,6.0,15,False
1404,6.0,15,False
1405,10.0,11,False
1406,7.0,14,False
1407,7.0,14,False
1408,5.0,16,False
1409,5.0,16,False
1410,12.0,9,False
1411,9.0,12,False
1412,9.0,12,False
1413,7.0,14,False
1414,3.0,18,False
1415,10.0,11,False
1416,4.0,17,False
1417,10.0,11,False
1418,9.0,12,False
1419,7.0,14,False
1420,8.0,13,False
1421,5.0,16,False
1422,15.0,6,False
1423,5.0,16,False
1424,6.0,15,False
1425,10.0,11,False
1426,4.0,17,False
1427,15.0,6,False
1428,4.0,17,False
1429,10.0,11,False
1430,3.0,18,False
1431,7.0,14,False
1432,8.0,13,False
1433,7.0,14,False
1434,10.0,11,False
1435,5.0,16,False
1436,3.0,18,False
1437,3.0,18,False
1438,9.0,12,False
1439,10.0,11,False
1440,10.0,11,False
1441,4.0,17,False
1442,10.0,11,False
1443,14.0,7,False
1444,5.0,16,False
1445,8.0,13,False
1446,9.0,12,False
1447,8.0,13,False
1448,8.0,13,False
1449,10.0,11,False
1450,11.0,10,False
1451,10.0,11,False
1452,12.0,9,False
1453,9.0,12,False
1454,11.0,10,False
1455,10.0,11,False
1456,9.0,12,False
1457,10.0,11,False
1458,4.0,17,False
1459,3.0,18,False
1460,12.0,9,False
1461,14.0,7,False
1462,9.0,12,False
1463,5.0,16,False
1464,14.0,7,False
1465,9.0,12,False
1466,9.0,12,False
1467,5.0,16,False
1468,12.0,9,False
1469,11.0,10,False
1470,11.0,10,False
1471,7.0,14,False
1472,7.0,14,False
1473,9.0,12,False
1474,7.0,14,False
1475,6.0,15,False
1476,12.0,9,False
1477,6.0,15,False
1478,9.0,12,False
1479,9.0,12,False
1480,3.0,18,False
1481,7.0,14,False
1482,9.0,12,False
1483,4.0,17,False
1484,4.0,17,False
1485,9.0,12,False
1486,8.0,13,False
1487,6.0,15,False
1488,7.0,14,False
1489,9.0,12,False
1490,10.0,11,False
1491,4.0,17,False
1492,6.0,15,False
1493,10.0,11,False
1494,4.0,17,False
1495,8.0,13,False
1496,5.0,16,False
1497,11.0,10,False
1498,9.0,12,False
1499,7.0,14,False
