idx,state,steps,failure
1361,308,10,False
1362,353,14,False
1363,62,9,False
1364,14,13,False
1365,443,18,False
1366,368,13,False
1367,228,16,False
1368,463,12,False
1369,54,20,False
1370,309,14,False
1371,64,15,False
1372,147,11,False
1373,202,14,False
1374,481,14,False
1375,432,18,False
1376,311,9,False
1377,89,14,True
1378,401,14,False
1379,343,13,True
1380,121,11,False
1381,272,17,False
1382,486,14,False
1383,287,14,False
1384,482,18,False
1385,181,10,False
1386,154,19,True
1387,54,14,False
1388,186,18,False
1389,301,13,False
1390,266,17,True
1391,174,16,False
1392,112,14,False
1393,394,9,False
1394,21,17,False
1395,32,15,False
1396,341,13,False
1397,63,17,False
1398,374,18,True
1399,243,14,False
1400,164,15,False
1401,293,10,False
1402,431,13,False
1403,421,15,False
1404,406,14,False
1405,301,13,False
1406,132,13,False
1407,43,18,False
1408,473,10,False
1409,234,13,False
1410,168,18,False
1411,224,14,True
1412,351,14,False
1413,342,15,True
1414,69,17,False
1415,152,15,False
1416,171,14,False
1417,231,18,True
1418,249,11,False
1419,432,11,False
1420,421,8,False
1421,194,14,False
1422,367,20,False
1423,451,11,False
1424,442,15,False
1425,142,15,False
1426,222,15,False
1427,7,14,True
1428,313,16,False
1429,34,6,False
1430,224,14,False
1431,331,16,False
1432,484,17,False
1433,224,16,False
1434,421,14,False
1435,283,12,False
1436,249,12,False
1437,213,11,False
1438,244,14,False
1439,83,12,False
1440,146,19,True
1441,92,14,False
1442,6,14,False
1443,363,13,False
1444,242,15,False
1445,31,11,False
1446,54,17,True
1447,51,17,False
1448,328,12,False
1449,164,12,False
1450,34,12,False
1451,83,13,False
1452,386,18,True
1453,351,18,False
1454,426,8,False
1455,164,14,True
1456,463,12,False
1457,171,17,False
1458,228,12,False
1459,268,12,False
1460,4,19,True
1461,467,8,False
1462,14,15,False
1463,94,14,False
1464,111,15,False
1465,483,18,False
1466,353,13,False
1467,92,21,True
1468,313,14,False
1469,412,16,False
1470,269,13,False
1471,331,18,False
1472,269,13,False
1473,162,12,True
1474,349,16,False
1475,469,17,False
1476,173,12,False
1477,181,9,False
1478,394,16,False
1479,152,12,False
1480,124,13,False
1481,283,12,False
1482,132,7,False
1483,389,9,False
1484,121,17,False
1485,342,16,False
1486,221,10,False
1487,294,12,False
1488,214,15,False
1489,142,16,False
1490,444,17,False
1491,454,9,False
1492,206,13,False
1493,327,11,False
1494,114,15,False
1495,341,13,False
1496,68,12,False
1497,391,13,False
1498,93,16,False
1499,288,18,False
